county_id,county_name,j,k,sensitivity_cinvest,direct_cinvest,cinvest_diff,cinvest_diff_pct,sensitivity_com,direct_com,com_diff,com_diff_pct,sensitivity_ctrans,direct_ctrans,ctrans_diff,ctrans_diff_pct,sensitivity_total,direct_total,total_diff,total_diff_pct
15,田阳区,0,2,6015231.885678491,6015231.885678491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6015231.885678491,6015231.885678491,0.0,0.0
15,田阳区,1,0,6017231.885678491,6017231.885678491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6017231.885678491,6017231.885678491,0.0,0.0
15,田阳区,1,1,6017231.885678491,6017231.885678491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6017231.885678491,6017231.885678491,0.0,0.0
15,田阳区,1,2,6017231.885678491,6017231.885678491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6017231.885678491,6017231.885678491,0.0,0.0
15,田阳区,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,田阳区,3,1,5271732.0,5271732.0,0.0,0.0,0.0,0.0,0.0,0,2020474.9137439823,2020474.9137439823,0.0,0.0,7292206.913743982,7292206.913743982,0.0,0.0
15,田阳区,3,2,10371732.0,10371732.0,0.0,0.0,0.0,0.0,0.0,0,876.3738107822412,876.3738107822412,0.0,0.0,10372608.373810783,10372608.373810783,0.0,0.0
16,宣威市,0,0,6897675.873270566,6897675.873270566,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6897675.873270566,6897675.873270566,0.0,0.0
16,宣威市,0,1,6897675.873270566,6897675.873270566,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6897675.873270566,6897675.873270566,0.0,0.0
16,宣威市,0,2,6897675.873270566,6897675.873270566,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6897675.873270566,6897675.873270566,0.0,0.0
