dataset,factor,cost_change_pct,roi_storage_sens,name,Province,cost_change_label
poverty,0.8,-20,0.011873740790088886,镇雄县,云南省,-20%
poverty,0.8,-20,0.011837154333980653,大关县,云南省,-20%
poverty,0.8,-20,0.014498726624017428,永善县,云南省,-20%
poverty,0.8,-20,0.03332709632185557,巧家县,云南省,-20%
poverty,0.8,-20,0.004491480460876609,盐津县,云南省,-20%
poverty,0.8,-20,0.03226049022515265,鲁甸县,云南省,-20%
poverty,0.8,-20,0.012728970553017593,黄平县,贵州省,-20%
poverty,0.8,-20,0.013009724993820904,三穗县,贵州省,-20%
poverty,0.8,-20,0.012457234887007926,施秉县,贵州省,-20%
poverty,0.8,-20,0.012379405237544827,岑巩县,贵州省,-20%
poverty,0.8,-20,0.012510094309442669,镇远县,贵州省,-20%
poverty,0.8,-20,0.01316577721920036,锦屏县,贵州省,-20%
poverty,0.8,-20,0.013707033237915871,天柱县,贵州省,-20%
poverty,0.8,-20,0.012406612766300782,剑河县,贵州省,-20%
poverty,0.8,-20,0.05976485994014906,海伦市,黑龙江省,-20%
poverty,0.8,-20,0.033549520313038345,平江县,湖南省,-20%
poverty,0.8,-20,0.01421488398059933,黎平县,贵州省,-20%
poverty,0.8,-20,0.013215110423497031,台江县,贵州省,-20%
poverty,0.8,-20,0.013971302718572897,从江县,贵州省,-20%
poverty,0.8,-20,0.013205317054858074,榕江县,贵州省,-20%
poverty,0.8,-20,0.013289822979272944,麻江县,贵州省,-20%
poverty,0.8,-20,0.011724514980760313,雷山县,贵州省,-20%
poverty,0.8,-20,0.012521628201142474,丹寨县,贵州省,-20%
poverty,0.8,-20,0.018547998772729658,尼勒克县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.024581749295266415,通渭县,甘肃省,-20%
poverty,0.8,-20,0.028244734162545786,渭源县,甘肃省,-20%
poverty,0.8,-20,0.027416774748537088,陇西县,甘肃省,-20%
poverty,0.8,-20,0.03483447910488785,富川瑶族自治县,广西壮族自治区,-20%
poverty,0.8,-20,0.02704566446172939,漳县,甘肃省,-20%
poverty,0.8,-20,0.02979488735923359,临洮县,甘肃省,-20%
poverty,0.8,-20,0.02705125185437355,岷县,甘肃省,-20%
poverty,0.8,-20,0.03485190737414813,昭平县,广西壮族自治区,-20%
poverty,0.8,-20,0.017001599974206114,察布查尔锡伯自治县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.040896664411910824,巨鹿县,河北省,-20%
poverty,0.8,-20,0.040332914260376176,平乡县,河北省,-20%
poverty,0.8,-20,0.0413678463189328,威县,河北省,-20%
poverty,0.8,-20,0.024969795458581013,南江县,四川省,-20%
poverty,0.8,-20,0.022685988535406876,平昌县,四川省,-20%
poverty,0.8,-20,0.025911148558729884,通江县,四川省,-20%
poverty,0.8,-20,0.041591168219266575,新河县,河北省,-20%
poverty,0.8,-20,0.041080107324848666,广宗县,河北省,-20%
poverty,0.8,-20,0.01750330457088025,西秀区,贵州省,-20%
poverty,0.8,-20,0.01619813738785058,平坝区,贵州省,-20%
poverty,0.8,-20,0.038454741818258364,武川县,内蒙古自治区,-20%
poverty,0.8,-20,0.016121713622255746,普定县,贵州省,-20%
poverty,0.8,-20,0.01905751496813899,镇宁布依族苗族自治县,贵州省,-20%
poverty,0.8,-20,0.019388094376893743,关岭布依族苗族自治县,贵州省,-20%
poverty,0.8,-20,0.01772363040093085,紫云苗族布依族自治县,贵州省,-20%
poverty,0.8,-20,0.041888319634339866,临城县,河北省,-20%
poverty,0.8,-20,0.029694192967275025,巴里坤哈萨克自治县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.03347716647963623,茶陵县,湖南省,-20%
poverty,0.8,-20,0.03208752969851018,炎陵县,湖南省,-20%
poverty,0.8,-20,0.060032907677742456,望奎县,黑龙江省,-20%
poverty,0.8,-20,0.05993737679838708,兰西县,黑龙江省,-20%
poverty,0.8,-20,0.061526020902509394,青冈县,黑龙江省,-20%
poverty,0.8,-20,0.06237227680750623,明水县,黑龙江省,-20%
poverty,0.8,-20,0.04415747356710498,南皮县,河北省,-20%
poverty,0.8,-20,0.044608223638483956,盐山县,河北省,-20%
poverty,0.8,-20,0.03235999868278568,泸水市,云南省,-20%
poverty,0.8,-20,0.01279540634857577,屏山县,四川省,-20%
poverty,0.8,-20,0.03843501325910907,兰坪白族普米族自治县,云南省,-20%
poverty,0.8,-20,0.023586711225220318,贡山独龙族怒族自治县,云南省,-20%
poverty,0.8,-20,0.025357780013343052,福贡县,云南省,-20%
poverty,0.8,-20,0.028635406761158645,融安县,广西壮族自治区,-20%
poverty,0.8,-20,0.0359135749813798,奈曼旗,内蒙古自治区,-20%
poverty,0.8,-20,0.0351754723444141,库伦旗,内蒙古自治区,-20%
poverty,0.8,-20,0.034696499723772686,科尔沁左翼中旗,内蒙古自治区,-20%
poverty,0.8,-20,0.027479887951343873,三江侗族自治县,广西壮族自治区,-20%
poverty,0.8,-20,0.03326280138603232,科尔沁左翼后旗,内蒙古自治区,-20%
poverty,0.8,-20,0.027230917835053742,融水苗族自治县,广西壮族自治区,-20%
poverty,0.8,-20,0.03991001134628396,左权县,山西省,-20%
poverty,0.8,-20,0.04249189626971801,和顺县,山西省,-20%
poverty,0.8,-20,0.0451932918099805,海兴县,河北省,-20%
poverty,0.8,-20,0.041658471180718665,丹江口市,湖北省,-20%
poverty,0.8,-20,0.028033092169025425,乃东区,西藏自治区,-20%
poverty,0.8,-20,0.04068657293381901,宜章县,广东省,-20%
poverty,0.8,-20,0.034721691040930626,桂东县,湖南省,-20%
poverty,0.8,-20,0.03422237699013341,汝城县,湖南省,-20%
poverty,0.8,-20,0.03212115155650356,安仁县,湖南省,-20%
poverty,0.8,-20,0.04757351012550634,横山区,陕西省,-20%
poverty,0.8,-20,0.02885088480075047,虞城县,河南省,-20%
poverty,0.8,-20,0.028176905880924964,柘城县,河南省,-20%
poverty,0.8,-20,0.028972576772233583,民权县,河南省,-20%
poverty,0.8,-20,0.028815775597620545,宁陵县,河南省,-20%
poverty,0.8,-20,0.02855818555244786,睢县,河南省,-20%
poverty,0.8,-20,0.011245512072277567,班玛县,青海省,-20%
poverty,0.8,-20,0.011858825227261411,玛沁县,青海省,-20%
poverty,0.8,-20,0.015700276375654642,玛多县,青海省,-20%
poverty,0.8,-20,0.042558942724286536,清涧县,陕西省,-20%
poverty,0.8,-20,0.0113471197761905,久治县,青海省,-20%
poverty,0.8,-20,0.044912679927019826,子洲县,陕西省,-20%
poverty,0.8,-20,0.012051842197620462,达日县,青海省,-20%
poverty,0.8,-20,0.012714687441480627,甘德县,青海省,-20%
poverty,0.8,-20,0.059238366945197754,康定市,四川省,-20%
poverty,0.8,-20,0.010984814792788115,沐川县,四川省,-20%
poverty,0.8,-20,0.04359618951485745,吴堡县,陕西省,-20%
poverty,0.8,-20,0.011014716695876718,马边彝族自治县,四川省,-20%
poverty,0.8,-20,0.045779278034560146,米脂县,陕西省,-20%
poverty,0.8,-20,0.04650643373386826,佳县,陕西省,-20%
poverty,0.8,-20,0.047269785482431145,定边县,陕西省,-20%
poverty,0.8,-20,0.044103846927248766,绥德县,陕西省,-20%
poverty,0.8,-20,0.043499316083217096,郧西县,湖北省,-20%
poverty,0.8,-20,0.058510733103784365,丹巴县,四川省,-20%
poverty,0.8,-20,0.04223623533949476,房县,湖北省,-20%
poverty,0.8,-20,0.0357751054472258,泸定县,四川省,-20%
poverty,0.8,-20,0.03983869740136348,竹溪县,湖北省,-20%
poverty,0.8,-20,0.04065869890427258,竹山县,湖北省,-20%
poverty,0.8,-20,0.03694589185748648,古浪县,甘肃省,-20%
poverty,0.8,-20,0.06773124180098403,炉霍县,四川省,-20%
poverty,0.8,-20,0.03310570612660555,天祝藏族自治县,甘肃省,-20%
poverty,0.8,-20,0.06484254542175431,道孚县,四川省,-20%
poverty,0.8,-20,0.06815990269334109,雅江县,四川省,-20%
poverty,0.8,-20,0.05746056804833333,九龙县,四川省,-20%
poverty,0.8,-20,0.029743900548009027,滑县,河南省,-20%
poverty,0.8,-20,0.06678857940261175,新龙县,四川省,-20%
poverty,0.8,-20,0.06704771539259446,甘孜县,四川省,-20%
poverty,0.8,-20,0.06526244707894688,德格县,四川省,-20%
poverty,0.8,-20,0.07178751888609422,理塘县,四川省,-20%
poverty,0.8,-20,0.06691508139759092,色达县,四川省,-20%
poverty,0.8,-20,0.06767027943269394,石渠县,四川省,-20%
poverty,0.8,-20,0.06656826890855894,白玉县,四川省,-20%
poverty,0.8,-20,0.07119211052499688,得荣县,四川省,-20%
poverty,0.8,-20,0.06969517858875925,稻城县,四川省,-20%
poverty,0.8,-20,0.07159437319937105,乡城县,四川省,-20%
poverty,0.8,-20,0.06972792289906646,巴塘县,四川省,-20%
poverty,0.8,-20,0.017793785301418317,英吉沙县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.01750926486242672,泽普县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.01854293697081205,莎车县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.02345578208855837,叶城县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.046872399206048965,鄱阳县,江西省,-20%
poverty,0.8,-20,0.01823604094637103,麦盖提县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.04589279052495392,余干县,江西省,-20%
poverty,0.8,-20,0.01739041934354795,岳普湖县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.018232573849413444,伽师县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.04438302433416243,横峰县,江西省,-20%
poverty,0.8,-20,0.044510572472469354,鹤庆县,云南省,-20%
poverty,0.8,-20,0.043564785437948665,剑川县,云南省,-20%
poverty,0.8,-20,0.04359000126261418,洱源县,云南省,-20%
poverty,0.8,-20,0.03993581961612537,霍邱县,安徽省,-20%
poverty,0.8,-20,0.03919696337423452,金寨县,安徽省,-20%
poverty,0.8,-20,0.03737817331336542,舒城县,安徽省,-20%
poverty,0.8,-20,0.021826543951831066,疏附县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.017491675009849474,疏勒县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.018696224849072428,喀什市,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.04343416348464371,广信区,江西省,-20%
poverty,0.8,-20,0.026592512863949442,堆龙德庆区,西藏自治区,-20%
poverty,0.8,-20,0.038389509227018025,裕安区,安徽省,-20%
poverty,0.8,-20,0.02872885201871949,达孜区,西藏自治区,-20%
poverty,0.8,-20,0.01682331658246715,七星关区,贵州省,-20%
poverty,0.8,-20,0.03441870688510473,靖西市,广西壮族自治区,-20%
poverty,0.8,-20,0.018405603461821227,刚察县,青海省,-20%
poverty,0.8,-20,0.01829157502174968,海晏县,青海省,-20%
poverty,0.8,-20,0.02324346207197118,加查县,西藏自治区,-20%
poverty,0.8,-20,0.01703884638396267,隆子县,西藏自治区,-20%
poverty,0.8,-20,0.028257300833585207,琼结县,西藏自治区,-20%
poverty,0.8,-20,0.027991775456105466,曲松县,西藏自治区,-20%
poverty,0.8,-20,0.030006436670475235,措美县,西藏自治区,-20%
poverty,0.8,-20,0.02100615871156724,洛扎县,西藏自治区,-20%
poverty,0.8,-20,0.03331878059009471,淳化县,陕西省,-20%
poverty,0.8,-20,0.029714585208117632,扎囊县,西藏自治区,-20%
poverty,0.8,-20,0.045670045046584416,平山县,河北省,-20%
poverty,0.8,-20,0.03117706984561251,贡嘎县,西藏自治区,-20%
poverty,0.8,-20,0.027086677807787417,桑日县,西藏自治区,-20%
poverty,0.8,-20,0.016784855237137467,祁连县,青海省,-20%
poverty,0.8,-20,0.011722126385241028,门源回族自治县,青海省,-20%
poverty,0.8,-20,0.032462701312408276,长武县,陕西省,-20%
poverty,0.8,-20,0.03158800366308066,永寿县,陕西省,-20%
poverty,0.8,-20,0.04577982288639353,宁蒗彝族自治县,云南省,-20%
poverty,0.8,-20,0.04052615916000623,玉龙纳西族自治县,云南省,-20%
poverty,0.8,-20,0.04508693797048037,永胜县,云南省,-20%
poverty,0.8,-20,0.03483179115530847,旬邑县,陕西省,-20%
poverty,0.8,-20,0.028852184046776325,安定区,甘肃省,-20%
poverty,0.8,-20,0.03957881680206577,云龙县,云南省,-20%
poverty,0.8,-20,0.0403527882737901,永平县,云南省,-20%
poverty,0.8,-20,0.0413704632028199,巍山彝族回族自治县,云南省,-20%
poverty,0.8,-20,0.03947532011182421,南涧彝族自治县,云南省,-20%
poverty,0.8,-20,0.04194798234279059,弥渡县,云南省,-20%
poverty,0.8,-20,0.04532330490270605,宾川县,云南省,-20%
poverty,0.8,-20,0.045611376291070656,祥云县,云南省,-20%
poverty,0.8,-20,0.03975623810684239,漾濞彝族自治县,云南省,-20%
poverty,0.8,-20,0.04397998688510744,行唐县,河北省,-20%
poverty,0.8,-20,0.04431147729844393,灵寿县,河北省,-20%
poverty,0.8,-20,0.04205831756099585,赞皇县,河北省,-20%
poverty,0.8,-20,0.03128175175552137,浪卡子县,西藏自治区,-20%
poverty,0.8,-20,0.01836933054969318,巴楚县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.026040104054597828,塔什库尔干塔吉克自治县,新疆维吾尔自治区,-20%
poverty,0.8,-20,0.0015879421056245228,错那市,西藏自治区,-20%
poverty,0.9,-10,0.013612135057434494,龙里县,贵州省,-10%
poverty,0.9,-10,0.013187239530480618,三都水族自治县,贵州省,-10%
poverty,0.9,-10,0.015398784848743973,惠水县,贵州省,-10%
poverty,0.9,-10,0.028575127334289175,绿春县,云南省,-10%
poverty,0.9,-10,0.02364512127528448,金平苗族瑶族傣族自治县,云南省,-10%
poverty,0.9,-10,0.03422208640412028,隆安县,广西壮族自治区,-10%
poverty,0.9,-10,0.03258208174169093,上林县,广西壮族自治区,-10%
poverty,0.9,-10,0.030980952096766996,马山县,广西壮族自治区,-10%
poverty,0.9,-10,0.018286796210580412,广安区,四川省,-10%
poverty,0.9,-10,0.05220146755903719,汪清县,吉林省,-10%
poverty,0.9,-10,0.05140227651613467,安图县,吉林省,-10%
poverty,0.9,-10,0.04080380067304608,香格里拉市,云南省,-10%
poverty,0.9,-10,0.024187581319881156,周至县,陕西省,-10%
poverty,0.9,-10,0.052608890375049636,和龙市,吉林省,-10%
poverty,0.9,-10,0.05251788180313309,龙井市,吉林省,-10%
poverty,0.9,-10,0.03671560146278165,田阳区,广西壮族自治区,-10%
poverty,0.9,-10,0.029233785883370063,宣威市,云南省,-10%
poverty,0.9,-10,0.015040876738058035,黔西市,贵州省,-10%
poverty,0.9,-10,0.027198048561876204,曲水县,西藏自治区,-10%
poverty,0.9,-10,0.026659531417992037,商州区,陕西省,-10%
poverty,0.9,-10,0.022199817594668884,墨竹工卡县,西藏自治区,-10%
poverty,0.9,-10,0.0230018018963482,林周县,西藏自治区,-10%
poverty,0.9,-10,0.024213253758817704,当雄县,西藏自治区,-10%
poverty,0.9,-10,0.028470051856567112,尼木县,西藏自治区,-10%
poverty,0.9,-10,0.01594426923217117,大方县,贵州省,-10%
poverty,0.9,-10,0.015039985681953893,织金县,贵州省,-10%
poverty,0.9,-10,0.017717049455531965,纳雍县,贵州省,-10%
poverty,0.9,-10,0.02738166238440421,富源县,云南省,-10%
poverty,0.9,-10,0.03164376553337256,威宁彝族回族苗族自治县,贵州省,-10%
poverty,0.9,-10,0.03594278761853752,会泽县,云南省,-10%
poverty,0.9,-10,0.023002512869691995,赫章县,贵州省,-10%
poverty,0.9,-10,0.030890897660484324,合作市,甘肃省,-10%
poverty,0.9,-10,0.02821614815499518,师宗县,云南省,-10%
poverty,0.9,-10,0.025423011186229534,罗平县,云南省,-10%
poverty,0.9,-10,0.03536355569694176,德保县,广西壮族自治区,-10%
poverty,0.9,-10,0.03246758128431578,凌云县,广西壮族自治区,-10%
poverty,0.9,-10,0.03378944672230755,那坡县,广西壮族自治区,-10%
poverty,0.9,-10,0.035918248872560746,田东县,广西壮族自治区,-10%
poverty,0.9,-10,0.02380421175281942,平武县,四川省,-10%
poverty,0.9,-10,0.017369861594577155,北川羌族自治县,四川省,-10%
poverty,0.9,-10,0.03674375470700325,田林县,广西壮族自治区,-10%
poverty,0.9,-10,0.034701231253311114,乐业县,广西壮族自治区,-10%
poverty,0.9,-10,0.02519636805486612,柞水县,陕西省,-10%
poverty,0.9,-10,0.02245371313108072,西林县,云南省,-10%
poverty,0.9,-10,0.044823197321126156,易县,河北省,-10%
poverty,0.9,-10,0.043045090068002494,曲阳县,河北省,-10%
poverty,0.9,-10,0.04193854846528263,望都县,河北省,-10%
poverty,0.9,-10,0.03850995743513149,隆林各族自治县,广西壮族自治区,-10%
poverty,0.9,-10,0.043094865858187566,顺平县,河北省,-10%
poverty,0.9,-10,0.04007176098661453,武乡县,山西省,-10%
poverty,0.9,-10,0.02192811804024058,镇安县,陕西省,-10%
poverty,0.9,-10,0.023071803541473763,山阳县,陕西省,-10%
poverty,0.9,-10,0.023649830743520395,商南县,陕西省,-10%
poverty,0.9,-10,0.025439191206842376,丹凤县,陕西省,-10%
poverty,0.9,-10,0.02858653107932359,洛南县,陕西省,-10%
poverty,0.9,-10,0.05147028237787985,涞源县,河北省,-10%
poverty,0.9,-10,0.013156420248958536,贵定县,贵州省,-10%
poverty,0.9,-10,0.03146457307558711,红河县,云南省,-10%
poverty,0.9,-10,0.014282657121634009,荔波县,贵州省,-10%
poverty,0.9,-10,0.025971813689103267,元阳县,云南省,-10%
poverty,0.9,-10,0.011841264235849117,瓮安县,贵州省,-10%
poverty,0.9,-10,0.032317426086190974,泸西县,云南省,-10%
poverty,0.9,-10,0.015476992173374577,平塘县,贵州省,-10%
poverty,0.9,-10,0.03681125971572826,石屏县,云南省,-10%
poverty,0.9,-10,0.01480452193824644,独山县,贵州省,-10%
poverty,0.9,-10,0.015723365594903473,长顺县,贵州省,-10%
poverty,0.9,-10,0.022705049791475234,屏边苗族自治县,云南省,-10%
poverty,0.9,-10,0.017888615908389964,罗甸县,贵州省,-10%
poverty,0.9,-10,0.026117875619661807,安化县,湖南省,-10%
poverty,0.9,-10,0.042367810919258855,郧阳区,湖北省,-10%
poverty,0.9,-10,0.03565122560526753,平顺县,山西省,-10%
poverty,0.9,-10,0.036529283681459,壶关县,山西省,-10%
poverty,0.9,-10,0.027991725350573926,武冈市,湖南省,-10%
poverty,0.9,-10,0.04598991845978015,涞水县,河北省,-10%
poverty,0.9,-10,0.04411975437642031,唐县,河北省,-10%
poverty,0.9,-10,0.04595160124361596,阜平县,河北省,-10%
poverty,0.9,-10,0.032896527851090936,玛曲县,甘肃省,-10%
poverty,0.9,-10,0.056037082482635704,绥滨县,黑龙江省,-10%
poverty,0.9,-10,0.03240359230738129,碌曲县,甘肃省,-10%
poverty,0.9,-10,0.051100385002308,靖宇县,吉林省,-10%
poverty,0.9,-10,0.01713547455542925,舟曲县,甘肃省,-10%
poverty,0.9,-10,0.024289906533697055,迭部县,甘肃省,-10%
poverty,0.9,-10,0.027958199845662352,临潭县,甘肃省,-10%
poverty,0.9,-10,0.026913278646275324,卓尼县,甘肃省,-10%
poverty,0.9,-10,0.03186638670481083,夏河县,甘肃省,-10%
poverty,0.9,-10,0.033055030745372235,维西傈僳族自治县,云南省,-10%
poverty,0.9,-10,0.037610195568395594,德钦县,云南省,-10%
poverty,0.9,-10,0.02428582652169059,崆峒区,甘肃省,-10%
poverty,0.9,-10,0.02436878103527625,万州区,重庆市,-10%
poverty,0.9,-10,0.022548605550737164,兴仁市,贵州省,-10%
poverty,0.9,-10,0.034270620638910856,龙州县,广西壮族自治区,-10%
poverty,0.9,-10,0.0367094082851727,宁明县,广西壮族自治区,-10%
poverty,0.9,-10,0.016565022372382693,原州区,宁夏回族自治区,-10%
poverty,0.9,-10,0.03325688737558814,天等县,广西壮族自治区,-10%
poverty,0.9,-10,0.03337071640672873,大新县,广西壮族自治区,-10%
poverty,0.9,-10,0.030011226787869345,台前县,河南省,-10%
poverty,0.9,-10,0.0294351068161455,范县,河南省,-10%
poverty,0.9,-10,0.029868204522159665,平陆县,山西省,-10%
poverty,0.9,-10,0.02182336314120347,普安县,贵州省,-10%
poverty,0.9,-10,0.01987500348554285,晴隆县,贵州省,-10%
poverty,0.9,-10,0.021315364632820712,贞丰县,贵州省,-10%
poverty,0.9,-10,0.019909960668628542,望谟县,贵州省,-10%
poverty,0.9,-10,0.021868818246510956,册亨县,贵州省,-10%
poverty,0.9,-10,0.02321986733458739,安龙县,贵州省,-10%
poverty,0.9,-10,0.02693470594006044,洞口县,湖南省,-10%
poverty,0.9,-10,0.028358527193824153,隆回县,湖南省,-10%
poverty,0.9,-10,0.026302962456485134,绥宁县,湖南省,-10%
poverty,0.9,-10,0.026046966874173634,城步苗族自治县,湖南省,-10%
poverty,0.9,-10,0.027475193867845926,新宁县,湖南省,-10%
poverty,0.9,-10,0.028847898078410893,邵阳县,湖南省,-10%
poverty,0.9,-10,0.028606446060129215,新邵县,湖南省,-10%
poverty,0.9,-10,0.04684063278594418,河曲县,山西省,-10%
poverty,0.9,-10,0.04546048861453933,保德县,山西省,-10%
poverty,0.9,-10,0.047897423322885456,偏关县,山西省,-10%
poverty,0.9,-10,0.011466908185056269,玉树市,青海省,-10%
poverty,0.9,-10,0.02883818039870138,临夏市,甘肃省,-10%
poverty,0.9,-10,0.023077275917859207,色尼区,西藏自治区,-10%
poverty,0.9,-10,0.04422718875887208,繁峙县,山西省,-10%
poverty,0.9,-10,0.04748239294890505,宁武县,山西省,-10%
poverty,0.9,-10,0.04736635972952481,静乐县,山西省,-10%
poverty,0.9,-10,0.04876422579106439,神池县,山西省,-10%
poverty,0.9,-10,0.04727289635451779,五寨县,山西省,-10%
poverty,0.9,-10,0.046604372155546414,岢岚县,山西省,-10%
poverty,0.9,-10,0.04740613264090388,英山县,湖北省,-10%
poverty,0.9,-10,0.04712603640297361,罗田县,湖北省,-10%
poverty,0.9,-10,0.04638243109658005,红安县,湖北省,-10%
poverty,0.9,-10,0.018130703158077136,汉滨区,陕西省,-10%
poverty,0.9,-10,0.04412355521504722,蕲春县,湖北省,-10%
poverty,0.9,-10,0.04584415927847612,团风县,湖北省,-10%
poverty,0.9,-10,0.020339093963994817,同心县,宁夏回族自治区,-10%
poverty,0.9,-10,0.021301424991481445,盐池县,宁夏回族自治区,-10%
poverty,0.9,-10,0.022011074668189575,淅川县,河南省,-10%
poverty,0.9,-10,0.023570045468193305,内乡县,河南省,-10%
poverty,0.9,-10,0.024248894290206446,社旗县,河南省,-10%
poverty,0.9,-10,0.02496638538940617,南召县,河南省,-10%
poverty,0.9,-10,0.02360598077577663,镇平县,河南省,-10%
poverty,0.9,-10,0.029318937286379083,涟源市,湖南省,-10%
poverty,0.9,-10,0.02870835653714731,班戈县,西藏自治区,-10%
poverty,0.9,-10,0.018771081361768728,巴青县,西藏自治区,-10%
poverty,0.9,-10,0.030340250492508297,尼玛县,西藏自治区,-10%
poverty,0.9,-10,0.02347414693475771,聂荣县,西藏自治区,-10%
poverty,0.9,-10,0.01937052794129122,安多县,青海省,-10%
poverty,0.9,-10,0.029033560790759406,申扎县,西藏自治区,-10%
poverty,0.9,-10,0.016377002724579412,索县,西藏自治区,-10%
poverty,0.9,-10,0.030624020712648924,鄂伦春自治旗,内蒙古自治区,-10%
poverty,0.9,-10,0.03235834467815404,莫力达瓦达斡尔族自治旗,内蒙古自治区,-10%
poverty,0.9,-10,0.017577786603397795,嘉黎县,西藏自治区,-10%
poverty,0.9,-10,0.017610711182455236,比如县,西藏自治区,-10%
poverty,0.9,-10,0.05370766470802193,汤原县,黑龙江省,-10%
poverty,0.9,-10,0.055037422208444244,桦川县,黑龙江省,-10%
poverty,0.9,-10,0.03910710183414073,澜沧拉祜族自治县,云南省,-10%
poverty,0.9,-10,0.017436607417963785,石泉县,陕西省,-10%
poverty,0.9,-10,0.03842728640143421,西盟佤族自治县,云南省,-10%
poverty,0.9,-10,0.02231185080167828,宁陕县,陕西省,-10%
poverty,0.9,-10,0.018938022611629992,黔江区,重庆市,-10%
poverty,0.9,-10,0.03080762740478654,江城哈尼族彝族自治县,云南省,-10%
poverty,0.9,-10,0.03986609843199189,孟连傣族拉祜族佤族自治县,云南省,-10%
poverty,0.9,-10,0.017013694807984113,汉阴县,陕西省,-10%
poverty,0.9,-10,0.05255528103417206,桦南县,黑龙江省,-10%
poverty,0.9,-10,0.03781657222714236,景谷傣族彝族自治县,云南省,-10%
poverty,0.9,-10,0.03553572620607727,镇沅彝族哈尼族拉祜族自治县,云南省,-10%
poverty,0.9,-10,0.04312969518512521,五台县,山西省,-10%
poverty,0.9,-10,0.034579552529040915,墨江哈尼族自治县,云南省,-10%
poverty,0.9,-10,0.04437852648389967,代县,山西省,-10%
poverty,0.9,-10,0.034214532009622024,景东彝族自治县,云南省,-10%
poverty,0.9,-10,0.03531330801118572,宁洱哈尼族彝族自治县,云南省,-10%
poverty,0.9,-10,0.018181736934465495,白河县,陕西省,-10%
poverty,0.9,-10,0.017488456909788553,平利县,陕西省,-10%
poverty,0.9,-10,0.018938365011295453,镇坪县,陕西省,-10%
poverty,0.9,-10,0.014463963555762687,紫阳县,陕西省,-10%
poverty,0.9,-10,0.016346707089303712,岚皋县,陕西省,-10%
poverty,0.9,-10,0.015129911074266169,和田市,新疆维吾尔自治区,-10%
poverty,0.9,-10,0.041695375459253274,阳新县,湖北省,-10%
poverty,0.9,-10,0.06249478128992788,木里藏族自治县,四川省,-10%
poverty,0.9,-10,0.05976089275158697,盐源县,四川省,-10%
poverty,0.9,-10,0.050501033056362,布拖县,四川省,-10%
poverty,0.9,-10,0.05324394803921904,普格县,四川省,-10%
poverty,0.9,-10,0.02538731828027252,鲁山县,河南省,-10%
poverty,0.9,-10,0.05485810365932871,抚远市,黑龙江省,-10%
poverty,0.9,-10,0.05485810365932871,同江市,黑龙江省,-10%
poverty,0.9,-10,0.051863481031906675,喜德县,四川省,-10%
poverty,0.9,-10,0.04842340781965749,昭觉县,四川省,-10%
poverty,0.9,-10,0.04241406889365077,金阳县,四川省,-10%
poverty,0.9,-10,0.021057170987070807,雷波县,四川省,-10%
poverty,0.9,-10,0.03894463224341277,美姑县,四川省,-10%
poverty,0.9,-10,0.029596645117044407,甘洛县,四川省,-10%
poverty,0.9,-10,0.04154305694244113,越西县,四川省,-10%
poverty,0.9,-10,0.012120730825361569,囊谦县,青海省,-10%
poverty,0.9,-10,0.016102385894644432,治多县,青海省,-10%
poverty,0.9,-10,0.01222241874378363,称多县,青海省,-10%
poverty,0.9,-10,0.013614922631178819,杂多县,青海省,-10%
poverty,0.9,-10,0.015431721485819177,曲麻莱县,青海省,-10%
poverty,0.9,-10,0.028300899774970578,康乐县,甘肃省,-10%
poverty,0.9,-10,0.02801606874033592,临夏县,甘肃省,-10%
poverty,0.9,-10,0.028364406084635235,广河县,甘肃省,-10%
poverty,0.9,-10,0.029100116915949624,永靖县,甘肃省,-10%
poverty,0.9,-10,0.02782582790183231,东乡族自治县,甘肃省,-10%
poverty,0.9,-10,0.027656937201601107,和政县,甘肃省,-10%
poverty,0.9,-10,0.028506845167019578,积石山保安族东乡族撒拉族自治县,甘肃省,-10%
poverty,0.9,-10,0.042868428933800565,神农架林区,湖北省,-10%
poverty,0.9,-10,0.017462659394623138,武隆区,重庆市,-10%
poverty,0.9,-10,0.025331776895565306,开州区,重庆市,-10%
poverty,0.9,-10,0.01093218765071767,同仁市,青海省,-10%
poverty,0.9,-10,0.012382261946965015,湟源县,青海省,-10%
poverty,0.9,-10,0.03129719652221398,桑珠孜区,西藏自治区,-10%
poverty,0.9,-10,0.011278022260693491,大通回族土族自治县,青海省,-10%
poverty,0.9,-10,0.011657085093636693,碧江区,贵州省,-10%
poverty,0.9,-10,0.01252370530355042,万山区,贵州省,-10%
poverty,0.9,-10,0.018767560005855725,旬阳市,陕西省,-10%
